"Product Id","Product Type","Collection Titles","Product Tags","Product Title","Product Description (Plain Text)","Product Category","Product Handle","Product Created At","Product Published At","Product Image","Variant Id","Variant Title","Variant Sku","Variant Inventory Quantity","Variant Option1","Variant Option2","Variant Option3","Variant Option1 Value","Variant Option2 Value","Variant Option3 Value","Variant Image"
8536396202268,Pens,"The Blues, The Blacks, OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens, Shop by Color, Rose Gold Crystal Pens",hall-of-fame,Supermoon,"A pen of moonlit silver hue,Wrote tales that were too good to be true.It crafted a night, bright and grand,Where stars and dreams danced hand in hand.But with a flick and a flourish, so clear,The moon turned into a shimmering sphere!""Dreamscape,"" it laughed with glee,""Where magic’s as wild as can be!""",Pens,supermoon-midsummer-night-silhouette-moon-crystal-pen,2023-08-14T16:46:31Z,,"https://cdn.shopify.com/s/files/1/0694/3771/files/Supermoon.jpg?v=1693867108, https://cdn.shopify.com/s/files/1/0694/3771/files/IMG_20230916_135632_510.webp?v=1694919869",46275219587356,Supermoon,02SEMS04,50,Title,,,"Default Title",,,
8088303141148,Pens,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, Brights, All Pens, Shop by Color, Gold",hall-of-fame,Sunflowers,"In a field where sunflowers sway,Van Gogh painted colors that play.A brushstroke of gold, a canvas so grand,Turned into a pen, right from his hand.But when it scribbled, to everyone's glee,The sunflowers danced, wild and free!""Art in motion!"" the pen would boast,""Writing with petals, more than most!""",Pens,sunflowers-van-gogh-artist-collection-crystal-pen,2023-01-24T20:09:34Z,,https://cdn.shopify.com/s/files/1/0694/3771/products/sunflowers.jpg?v=1674668378,44400329064732,Sunflowers,01LEVG2,0,Title,,,"Default Title",,,
8603990425884,Pens,"The Pinks, OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, Brights, All Pens, Shop by Color, Gold","hall-of-fame,limited","Sprinkled Pink","A donut in pink,with sprinkles galore,Dreamed of adventuresand so much more.It rolled through the bakery,past pies and tarts,Spreading joyand sweetening hearts.With a twinkle,it exclaimed with cheer,""I'll be a cupcakeby this time next year!""","Ballpoint Pens",sprinkled-pink-glazed-donut-crystal-pen,2024-07-11T18:54:31Z,,"https://cdn.shopify.com/s/files/1/0694/3771/files/SprinkledPinkSilver.jpg?v=1734461512, https://cdn.shopify.com/s/files/1/0694/3771/files/SprinkledPinkRoseGold.jpg?v=1734461512, https://cdn.shopify.com/s/files/1/0694/3771/files/Sprinkled_Pink_2.jpg?v=1734461512, https://cdn.shopify.com/s/files/1/0694/3771/files/SprinkledPinkGold.jpg?v=1734461512, https://cdn.shopify.com/s/files/1/0694/3771/files/Sprinkled_Pink_1.jpg?v=1720724036",49380723261724,"Sprinkled Pink",02SE037GC,0,Metal,,,Gold,,,https://cdn.shopify.com/s/files/1/0694/3771/files/SprinkledPinkGold.jpg?v=1734461512
6667767185462,Pens,"The Pinks, The Purples, OrderlyEmails - Recommended Products, Silver, Stocking Stuffers, Shop by Color, Wholesale, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens, Neutrals, Patterns & Prints, Shop by Color, Rose Gold Crystal Pens, Gold","gold,hall-of-fame,limited,Marche aux Fleurs,no-restock,printed,wholesale","Marché aux Fleurs","March aux Fleurs, a Parisian dream,Where blooms and stories gently gleam.The pen wrote love notes, oh so sweet,In a flower shop on a quaint street.But with a flourish, roses took flight,Becoming bouquets that danced in the night!“Bonjour,” it laughed, with petals so grand,“In this shop, magic’s close at hand!”","Ballpoint Pens",marche-aux-fleurs-crystal-pen,2023-03-03T15:37:23Z,,"https://cdn.shopify.com/s/files/1/0694/3771/files/Marche_aux_Fleurs_Silver.jpg?v=1743434041, https://cdn.shopify.com/s/files/1/0694/3771/products/6_d5034618-d13f-4010-8ac4-ce8c7d39a262.jpg?v=1743434041, https://cdn.shopify.com/s/files/1/0694/3771/products/1.jpg?v=1743434041, https://cdn.shopify.com/s/files/1/0694/3771/products/2_30766fe3-43b4-421c-b7be-bf131242d71c.jpg?v=1743434041, https://cdn.shopify.com/s/files/1/0694/3771/files/Marche_aux_Fleurs_Gold.jpg?v=1743434041, https://cdn.shopify.com/s/files/1/0694/3771/files/Marche_aux_Fleurs_Rose_Gold.jpg?v=1743434041",44610744516892,"Marché aux Fleurs",02SE016SR,0,Metal,,,"Rose Gold",,,https://cdn.shopify.com/s/files/1/0694/3771/files/Marche_aux_Fleurs_Rose_Gold.jpg?v=1743434041
8621909147932,Pens,"The Greens, OrderlyEmails - Recommended Products, Silver, Stocking Stuffers, Shop by Color, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, Pastels, All Pens, Shop by Color","hall-of-fame,oktoberfest",Edelweiss,"In a land of snow and flowers,Where the mountains touched the sky,Lived a pen named Edelweiss,With a twinkle in its eye.Its body, a canvas of blue and green,With petals of purest white,A symbol of courage and beauty,In the alpine sunlight.Edelweiss danced across the page,Leaving trails of joy and grace,A faithful friend to all who wrote,With a smile upon their face.",Pens,edelweiss,2023-09-11T20:01:40Z,,https://cdn.shopify.com/s/files/1/0694/3771/files/EdelweissOktoberfestCollection.jpg?v=1695249580,46668253331740,Edelweiss,01KF04,0,Title,,,"Default Title",,,
8089018761500,Pens,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens","hall-of-fame,Van Gogh",Starlight,"Starlight is a beautiful addition to the Van Gogh Collection. This writing instrument is inspired by the color palette used by Vincent Van Gogh. Starlight has a titanium-colored chrome barrel and a blend of gray, pale green, and yellow crystals, with a pale green gem on top. It's like having a piece of art in your hand every time you write! ",Pens,starlight-van-gogh-artist-collection-crystal-pen,2023-01-25T15:51:58Z,,https://cdn.shopify.com/s/files/1/0694/3771/products/starlight.jpg?v=1674668364,44403621429532,Starlight,01LEVG4,0,Title,,,"Default Title",,,
8621910163740,Pens,"The Blues, The Whites, OrderlyEmails - Recommended Products, Silver, Stocking Stuffers, Shop by Color, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, Brights, All Pens, Shop by Color","hall-of-fame,oktoberfest","Bavarian Beauty","In a Bavarian village, so merry and bright,  Lived a pen named Beauty, in blue and white.  With crystals that twinkled, a dazzling view,  It scribbled pure magic in shades of true blue.  A touch of Bavaria in every swirl,  This pen was a gem, beloved by each girl.",Pens,bavarian-beauty,2023-09-11T20:02:25Z,,"https://cdn.shopify.com/s/files/1/0694/3771/files/BavarianBeauty-OktoberfestCollection.jpg?v=1695249563, https://cdn.shopify.com/s/files/1/0694/3771/files/FB-IMG_1696648932038.jpg?v=1696650114, https://cdn.shopify.com/s/files/1/0694/3771/files/FB-IMG_1696648952830.jpg?v=1696650113",46668259787036,"Bavarian Beauty",01KF02,0,Title,,,"Default Title",,,
6803459932214,Pens,"The Pinks, The Purples, The Whites, OrderlyEmails - Recommended Products, Silver, Stocking Stuffers, Shop by Color, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, Brights, All Pens, Shop by Color",hall-of-fame,Irises,"An iris stood tall, its petals in bloom,Filling the air with a soft perfume.It waved to a tulip, bold and bright,And said, ""Join me for tea, come night!""But the tulip giggled and shook its head,""I close up at dusk, I'm off to bed!""So the iris danced solo instead.
 ",Pens,irises-pen-floral-purple-pink-crystals,2022-06-22T21:08:17Z,,"https://cdn.shopify.com/s/files/1/0694/3771/files/MayFlowers-Irises.jpg?v=1705615422, https://cdn.shopify.com/s/files/1/0694/3771/products/pens-irises-2.jpg?v=1705615422, https://cdn.shopify.com/s/files/1/0694/3771/products/pens-irises-3.jpg?v=1705615422",40168764276790,Irises,01LEMF3,30,Title,,,"Default Title",,,
8110053720348,Pens,"The Blues, OrderlyEmails - Recommended Products, Silver, Stocking Stuffers, Shop by Color, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, Pastels, All Pens, Shop by Color","hall-of-fame,pillow loves lilibet","Prince Pillow","Prince Pillow, oh so plush,Donned a pen with royal hush.In letters soft as bunny fur,He scribbled notes that caused a stir.But one spring day, amidst the bloom,He wrote himself a bunny groom!Lilibet laughed, a joyful tune,They hopped together 'neath the moon.",Pens,prince-pillow-pillow-loves-lilibet-easter-bunny-collection-crystal-pen,2023-02-13T19:12:17Z,,"https://cdn.shopify.com/s/files/1/0694/3771/products/PrincePillow.jpg?v=1679444252, https://cdn.shopify.com/s/files/1/0694/3771/products/gemontop.jpg?v=1680108315, https://cdn.shopify.com/s/files/1/0694/3771/products/PILLOW_c87948db-18cc-4466-8be2-3c15a44d2bd4.jpg?v=1680108315",44487958987036,"Prince Pillow",01LEPL1,0,Title,,,"Default Title",,,
6667767185462,Pens,"The Pinks, The Purples, OrderlyEmails - Recommended Products, Silver, Stocking Stuffers, Shop by Color, Wholesale, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens, Neutrals, Patterns & Prints, Shop by Color, Rose Gold Crystal Pens, Gold","gold,hall-of-fame,limited,Marche aux Fleurs,no-restock,printed,wholesale","Marché aux Fleurs","March aux Fleurs, a Parisian dream,Where blooms and stories gently gleam.The pen wrote love notes, oh so sweet,In a flower shop on a quaint street.But with a flourish, roses took flight,Becoming bouquets that danced in the night!“Bonjour,” it laughed, with petals so grand,“In this shop, magic’s close at hand!”","Ballpoint Pens",marche-aux-fleurs-crystal-pen,2023-03-03T15:37:23Z,,"https://cdn.shopify.com/s/files/1/0694/3771/files/Marche_aux_Fleurs_Silver.jpg?v=1743434041, https://cdn.shopify.com/s/files/1/0694/3771/products/6_d5034618-d13f-4010-8ac4-ce8c7d39a262.jpg?v=1743434041, https://cdn.shopify.com/s/files/1/0694/3771/products/1.jpg?v=1743434041, https://cdn.shopify.com/s/files/1/0694/3771/products/2_30766fe3-43b4-421c-b7be-bf131242d71c.jpg?v=1743434041, https://cdn.shopify.com/s/files/1/0694/3771/files/Marche_aux_Fleurs_Gold.jpg?v=1743434041, https://cdn.shopify.com/s/files/1/0694/3771/files/Marche_aux_Fleurs_Rose_Gold.jpg?v=1743434041",44610744484124,"Marché aux Fleurs",02SE016G,0,Metal,,,Gold,,,https://cdn.shopify.com/s/files/1/0694/3771/files/Marche_aux_Fleurs_Gold.jpg?v=1743434041
6677971370038,Pens,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens","hall-of-fame,Love Affair","Femme Fatale","Behold, the Femme Fatale pen, a writing tool so fierce and fabulous that it will make all your words sizzle! The barrel is adorned in a lace and rose print that's as stylish as it is sophisticated. Femme Fatale also features a sparkling blend of pink, gray, and clear crystals that will catch the light and make your words shine like the diamonds they are. And let's not forget the pièce de résistance - a black diamond gem on top that will make you feel like a total boss every time you use it. So if you want to add a touch of glamour to your writing routine, Femme Fatale is the way to go. It's the perfect combination of style, sass, and sophistication - just like you.",Pens,femme-fatale-love-affair,2022-02-08T00:42:00Z,,"https://cdn.shopify.com/s/files/1/0694/3771/products/pens-femme-fatale-love-affair-1.jpg?v=1661038276, https://cdn.shopify.com/s/files/1/0694/3771/products/pens-femme-fatale-love-affair-2.jpg?v=1661038279",39886993719350,"Femme Fatale",01LV01,0,Title,,,"Default Title",,,
6724672913462,Pens,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens",hall-of-fame,Sakura,"Sakura is a beautiful pink and purple pen to celebrate cherry blossom season. It has a cherry blossom print on ombre enamel, pink, purple, and clear crystals, and gold hardware. A purple gem on top finishes the look. You'll love this pen whether it's gifted or you keep it for yourself.",Pens,sakura,2022-03-17T04:34:33Z,,"https://cdn.shopify.com/s/files/1/0694/3771/products/pen-sakura-1.jpg?v=1661038355, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-sakura-3.jpg?v=1661038364, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-sakura-4.jpg?v=1661038370, https://cdn.shopify.com/s/files/1/0694/3771/products/pen-sakura-5.jpg?v=1661038373",40004833902646,Sakura,01SE23,0,Title,,,"Default Title",,,
6784122060854,Pens,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens","hall-of-fame,making waves","Make Waves","Dive into the ocean of creativity with Make Waves, the perfect pen for any mermaid wannabe. The printed enamel barrel has textured waves that will have you daydreaming of sun, sand, and surf. With a blend of teal and blue crystals, it looks like a piece of treasure that you might find washed up on the shore. And let's not forget about the little mermaid gem on top that will have you channeling your inner mermaid and make some serious waves with your writing.",Pens,make-waves-under-the-sea,2022-04-29T20:37:57Z,,https://cdn.shopify.com/s/files/1/0694/3771/products/MakingWaves-MakeWaves.jpg?v=1666111907,40098024161334,"Make Waves",01LEMM5,0,Title,,,"Default Title",,,
6837079474230,Pens,"OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens",hall-of-fame,"All Aboard","Sail away in style. Our All Aboard pen features a white enamel barrel with navy blue nautical stripes, dark blue crystals, gold hardware, and a dark blue gem on the top. ",Pens,all-aboard,2022-08-10T19:15:31Z,,"https://cdn.shopify.com/s/files/1/0694/3771/products/pens-all-aboard-1.jpg?v=1661038968, https://cdn.shopify.com/s/files/1/0694/3771/products/RocktheBoat-CollectionHeader-mOBILE.jpg?v=1662516408",40308806025270,"All Aboard",01RB01,0,Title,,,"Default Title",,,
8244586184988,Pens,"The Blues, The Reds, The Whites, OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens, Shop by Color, Gold",hall-of-fame,Americana,"In a land of red, white, and blue,Where dreams and fireworks flew,Lived a pen with a sparkly grin,Writing tales with a patriotic spin.It doodled flags and apple pie,Stars that twinkled in the sky.With a wink and a giggle so grand,Americana spread joy across the land.",Pens,americana-usa-special-edition-crystal-pen,2023-04-27T19:40:49Z,,"https://cdn.shopify.com/s/files/1/0694/3771/files/Americana_2.jpg?v=1718756506, https://cdn.shopify.com/s/files/1/0694/3771/files/IMG_6319.jpg?v=1718756538, https://cdn.shopify.com/s/files/1/0694/3771/files/IMG_6317.jpg?v=1718756538, https://cdn.shopify.com/s/files/1/0694/3771/files/HIGHLANDMEADOW-17.jpg?v=1718756514",45029409653020,Americana,02SE036,78,Title,,,"Default Title",,,
9542277792028,Pens,"The Pinks, The Purples, OrderlyEmails - Recommended Products, Silver, Stocking Stuffers, Shop by Color, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, Pastels, All Pens, Shop by Color, Rose Gold Crystal Pens, Gold",hall-of-fame,"Fairy Godmother","In a book of spells, quite extraordinary,Lived the silliest charms, so legendary!""Turn frogs to princes?"" - That's so passé!""Make shoes tap-dance!"" - That's the new way!Fairy Godmother giggled and gave it a try,Now the kingdom's footwear can can-can and fly!",Pens,fairy-godmother-pastel-pink-mauve-crystal-pen,2024-07-18T16:32:42Z,,"https://cdn.shopify.com/s/files/1/0694/3771/files/FairyGodmotherRoseGold.jpg?v=1721340691, https://cdn.shopify.com/s/files/1/0694/3771/files/FairyGodmother.jpg?v=1721340691, https://cdn.shopify.com/s/files/1/0694/3771/files/square_3_a092e51f-84e2-4053-8904-ff8466035f25.jpg?v=1721340781, https://cdn.shopify.com/s/files/1/0694/3771/files/FairyGodmotherSilver.jpg?v=1721340691, https://cdn.shopify.com/s/files/1/0694/3771/files/square_2_80ef1686-7217-495a-af26-d97fbd3a7690.jpg?v=1721340781",49444280795420,"Fairy Godmother",02SE071GC,0,Metal,,,Gold,,,https://cdn.shopify.com/s/files/1/0694/3771/files/FairyGodmother.jpg?v=1721340691
9591742923036,Pens,"The Blues, OrderlyEmails - Recommended Products, Silver, Stocking Stuffers, Shop by Color, Special Editions, Wholesale, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, Pastels, All Pens, Shop by Color, Rose Gold Crystal Pens, Gold","hall-of-fame,no-restock,special edition,wholesale","First Light","At the break of dawn, the shadows flee,As light sashays across the sea.It knocks on windows, fluffs the beds,Tucking away the stars’ last threads.But then—with a wink, a sly surprise,Dawn plays dress-up before the skies,Donning a cloak of pastel hues,Splashing the world with drops of dew!","Ballpoint Pens",first-light-crystal-pen-dawn-colors,2024-08-16T15:20:15Z,,"https://cdn.shopify.com/s/files/1/0694/3771/files/First_Light_Gold.jpg?v=1735659562, https://cdn.shopify.com/s/files/1/0694/3771/files/dusk_to_dawn_blog.jpg?v=1735659562, https://cdn.shopify.com/s/files/1/0694/3771/files/First_Light_Silver.jpg?v=1735659562, https://cdn.shopify.com/s/files/1/0694/3771/files/First_Light_Rose_Gold.jpg?v=1735659562",49653105721628,"First Light",02SE077SC,66,Metal,,,Silver,,,https://cdn.shopify.com/s/files/1/0694/3771/files/First_Light_Silver.jpg?v=1735659562
9434715980060,Pens,"The Blues, The Whites, OrderlyEmails - Recommended Products, Silver, Stocking Stuffers, Shop by Color, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, Pastels, All Pens, Shop by Color, Rose Gold Crystal Pens, Gold",hall-of-fame,"Something Blue","In a world of love and vows so true,Lived a pen named Something Blue.With a shimmering barrel, light and bright,And ombre crystals, pure delight.Clear Aurora and blue gems twinkled inside,A wedding theme in perfect stride.At its top, a crystal clear,A pen for moments held dear.",Pens,something-blue-wedding-crystal-pen,2024-05-30T16:59:23Z,,"https://cdn.shopify.com/s/files/1/0694/3771/files/SomethingBlueGoldCrystalPenPenGems.jpg?v=1717091615, https://cdn.shopify.com/s/files/1/0694/3771/files/barrelfinish_d395cf93-d643-4239-9897-1650d3bf1f53.jpg?v=1717195726, https://cdn.shopify.com/s/files/1/0694/3771/files/gemsontop_3e91f84d-b810-4265-89b4-c3f056201b38.jpg?v=1717195726, https://cdn.shopify.com/s/files/1/0694/3771/files/crystals.jpg?v=1717195726, https://cdn.shopify.com/s/files/1/0694/3771/files/SomethingBlueRoseGoldCrystalPenPenGems.jpg?v=1717195726, https://cdn.shopify.com/s/files/1/0694/3771/files/SomethingBlueSilverCrystalPenPenGems.jpg?v=1717195726, https://cdn.shopify.com/s/files/1/0694/3771/files/somethingborrowedandsomethingblue2_1be1ed57-1171-4fc1-9a08-3d9a1d7c53ec.jpg?v=1717195726",48951680401692,"Something Blue",02SE066GC,14,Metal,,,Gold,,,https://cdn.shopify.com/s/files/1/0694/3771/files/SomethingBlueGoldCrystalPenPenGems.jpg?v=1717091615
9512928870684,Pens,"The Blues, The Greens, The Purples, The Blacks, OrderlyEmails - Recommended Products, Silver, Stocking Stuffers, Shop by Color, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, All Pens, Shop by Color, Rose Gold Crystal Pens, Gold, Black",hall-of-fame,"Dart and Dazzle","Dragonfly dancer,aerial ace,Pirouetteswith effortless grace,A living jewelin summer's embrace,Wait—did itjust win first place?In the""Most Stylish Insect"" race!",Pens,dart-and-dazzle,2024-07-05T05:41:14Z,,"https://cdn.shopify.com/s/files/1/0694/3771/files/DartandDazzle-Black.jpg?v=1720157861, https://cdn.shopify.com/s/files/1/0694/3771/files/Dragonfly_-06.jpg?v=1720199164, https://cdn.shopify.com/s/files/1/0694/3771/files/Dragonfly_-05.jpg?v=1720199163, https://cdn.shopify.com/s/files/1/0694/3771/files/Dragonfly_-07.jpg?v=1720199145, https://cdn.shopify.com/s/files/1/0694/3771/files/DartandDazzle-Gold.jpg?v=1720157861, https://cdn.shopify.com/s/files/1/0694/3771/files/DartandDazzle-RoseGold.jpg?v=1720157861, https://cdn.shopify.com/s/files/1/0694/3771/files/DartandDazzle-Silver.jpg?v=1720157861",49321573646620,"Dart and Dazzle",02SEDG03RC,23,Metal,,,"Rose Gold",,,https://cdn.shopify.com/s/files/1/0694/3771/files/DartandDazzle-RoseGold.jpg?v=1720157861
9484435456284,Pens,"The Blues, The Whites, OrderlyEmails - Recommended Products, Silver, Stocking Stuffers, Shop by Color, Special Editions, Wholesale, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, Brights, All Pens, Shop by Color","christmas,hall-of-fame,special edition,Sweater Weather,wholesale","Frosty Fellow","There once was a pen called Frosty,Decked in penguins, oh so glossy.With a flick of its clip,It’s the holiday tip,To write all your cards nice and bossy!","Ballpoint Pens",frosty-fellow-pen-blue-penguin-sweater-pearls-crystal-pen,2024-06-18T22:17:07Z,,"https://cdn.shopify.com/s/files/1/0694/3771/files/Frosty_Fellow_5b429637-668f-440f-999b-0541decf5b92.jpg?v=1751695655, https://cdn.shopify.com/s/files/1/0694/3771/files/Sweater_Weather_Collection.jpg?v=1732288470",49152003965212,"Frosty Fellow",02LECM02,0,Title,,,"Default Title",,,
9398484304156,Pens,"The Pinks, The Purples, OrderlyEmails - Recommended Products, Silver, Stocking Stuffers, Shop by Color, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, Brights, All Pens, Shop by Color, Rose Gold Crystal Pens, Gold",hall-of-fame,Babygirl,"In a land of pillows,where pampering's a must,Lived Babygirl the princess,whose style was a fuss.She loved all things sparkly, but had a color scare—Pink or purple? Oh, royal despair!With a giggle and a twirl, her magic did unfold,Ombre pink to purple, her favorite colors, bold!",Pens,babygirl-pink-and-purple-crystal-pen,2024-05-22T19:05:17Z,,"https://cdn.shopify.com/s/files/1/0694/3771/files/BabygirlPinkandPurpleCrystalPenPENGEMS_1_43ab26fb-3d48-4c2c-8f0a-6171b93f7250.jpg?v=1717721723, https://cdn.shopify.com/s/files/1/0694/3771/files/Emailandbloggraphics764x7642.jpg?v=1717721723, https://cdn.shopify.com/s/files/1/0694/3771/files/BabygirlPinkandPurpleCrystalPenPENGEMS_3_064a7c2b-85fe-44a2-8fe8-832df8f8291b.jpg?v=1717721723, https://cdn.shopify.com/s/files/1/0694/3771/files/BabygirlPinkandPurpleCrystalPenPENGEMS_2_66e240d6-71e7-4eed-ba5d-2dbeeab6fd8c.jpg?v=1717721723",48836406575388,Babygirl,01SE063,0,Metal,,,Gold,,,https://cdn.shopify.com/s/files/1/0694/3771/files/BabygirlPinkandPurpleCrystalPenPENGEMS_2_66e240d6-71e7-4eed-ba5d-2dbeeab6fd8c.jpg?v=1717721723
9561837732124,Pens,"The Pinks, OrderlyEmails - Recommended Products, Silver, Stocking Stuffers, Shop by Color, Special Editions, Wholesale, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, Brights, All Pens, Shop by Color, Rose Gold Crystal Pens, Gold","hall-of-fame,no-restock,special edition,wholesale","Pitcher Perfect","Under the shade of a tree so grand,A pitcher sat at a lemonade stand,Golden and pink, a blend so fine,Poured into glasses, sunshine in a line.But with each pour, to everyone's surprise,The lemonade sparkled like fireflies!",Pens,pitcher-perfect-crystal-pen-yellow-pink-ombre-crystals,2024-08-01T21:10:03Z,,"https://cdn.shopify.com/s/files/1/0694/3771/files/LemonadeStand-Gold.jpg?v=1722546665, https://cdn.shopify.com/s/files/1/0694/3771/files/LemonadeStand-RoseGold.jpg?v=1751695989, https://cdn.shopify.com/s/files/1/0694/3771/files/LemonadeStand-Silver.jpg?v=1722546665, https://cdn.shopify.com/s/files/1/0694/3771/files/Email_and_blog_graphics_764_x_764_f7de2b2d-de53-44a5-b607-519b65aaeba3.jpg?v=1722537085",49549118767388,"Pitcher Perfect",02SE076RC,20,Metal,,,"Rose Gold",,,https://cdn.shopify.com/s/files/1/0694/3771/files/LemonadeStand-RoseGold.jpg?v=1751695989
9104622616860,Pens,"The Whites, OrderlyEmails - Recommended Products, Silver, Stocking Stuffers, Shop by Color, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, Pastels, All Pens, Shop by Color",hall-of-fame,"Spring It On","Hop right into the season with Spring it On,"" the crystal pen that's channeling Easter Sunday's best pastel vibes! It's barrel is dolled up with an Easter egg print that's a kaleidoscope of pastel pizzazz—think of the hippest eggs at the hunt. It's a sparkly salad of crystals in chill blues, sunshine yellows, soft oranges, and not-your-basic pink, making it the life of the desk party. Capped off with a light pink gem that’s the icing on the cake, this pen struts in silver hardware that could outshine the Easter Bunny’s bling. Whether jotting down a spring fling or penning your next big thing, let Spring it On be your sidekick for all things bright and beautiful.",Pens,spring-it-on-easter-egg-crystal-pen,2024-03-12T16:04:55Z,,"https://cdn.shopify.com/s/files/1/0694/3771/files/SpringItOn.jpg?v=1710259934, https://cdn.shopify.com/s/files/1/0694/3771/files/20240305_170916_b59b1e57-b09e-49c2-b12a-6138a9abb4ea.jpg?v=1710263372, https://cdn.shopify.com/s/files/1/0694/3771/files/20240305_170214_ee8c78f2-d8ee-4583-a039-b44d37cbea6e.jpg?v=1710263372",48032539672860,"Spring It On",01SE085,-2,Title,,,"Default Title",,,
9484434374940,Pens,"The Greens, The Blacks, OrderlyEmails - Recommended Products, Stocking Stuffers, Shop by Color, Special Editions, Wholesale, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, Brights, All Pens, Shop by Color, Black","alicali,hall-of-fame,Halloween,special edition,wholesale","Feline Familiar","On All Hallows' Eve, she prowls the night,A witch’s cat, so dark and bright.With each soft step, the shadows creep,As ghosts and ghouls rise from their sleep.","Ballpoint Pens",feline-familiar-pen-black-cat-witch-ali-cat-designs,2024-06-18T22:15:21Z,,"https://cdn.shopify.com/s/files/1/0694/3771/files/FelineFamiliarAliCaliDesignsPenGems_f38caa3c-87ac-440c-a3fa-6bc9a592bb7f.jpg?v=1753848854, https://cdn.shopify.com/s/files/1/0694/3771/files/design.jpg?v=1728061488, https://cdn.shopify.com/s/files/1/0694/3771/files/gems.jpg?v=1728061488, https://cdn.shopify.com/s/files/1/0694/3771/files/ali_cali_designs_x_pengems_set_crystals.jpg?v=1728061488",49151987777820,"Feline Familiar",02LEAC01,0,Title,,,"Default Title",,,
9167597437212,Pens,"The Greens, The Purples, OrderlyEmails - Recommended Products, Silver, Stocking Stuffers, Shop by Color, Shop by Metal, Friends & Family, All Except Gift Cards, All Items, Most sold products, Ready to Ship, Brights, All Pens, Rainbow Chrome, Shop by Color",hall-of-fame,Electronica,"Are you tired of using boring, plain pens that make you feel like you're stuck in a black and white movie? Say hello to Electronica, the crystal pen that's like the VIP pass to the most exclusive nightclub in town. With its sleek silver hardware and rainbow chrome barrel, this pen doesn't just make an entrance; it owns the dance floor. Inside, a kaleidoscope of colorful crystals sparkles like a disco ball, captivating and utterly unique. And the crowning glory? A gorgeous purple gem on top, because more is more. This isn't just a pen; it's your ticket to writing in living color, lighting up your notebook like a Saturday night.",Pens,electronica-rainbow-chrome-techno-crystal-pen,2024-04-02T18:46:49Z,,"https://cdn.shopify.com/s/files/1/0694/3771/files/Electronica.jpg?v=1712257331, https://cdn.shopify.com/s/files/1/0694/3771/files/ElectronicaBlog1.jpg?v=1712259714",48228988911900,Electronica,01SE050,-5,Title,,,"Default Title",,,
